id,categories,submission_date,predicted_tag
2210.15722,cs.CV,2022-10-27 18:55:12,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2210.13852,cs.LG,2022-10-25 09:18:15,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning latent representations', 'Deep belief networks']"
2210.04705,cs.CL,2022-10-10 14:03:20,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2210.02704,cs.LG,2022-10-06 06:40:07,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2210.08519,cs.CV,2022-10-16 12:37:39,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2210.15923,cs.LG,2022-10-28 06:04:52,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2210.05767,cs.RO,2022-10-11 20:18:01,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Robotic planning']"
2210.10770,cs.CV,2022-10-19 17:58:17,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Reconstruction']"
2210.12198,cs.LG,2022-10-21 18:55:08,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning settings', 'Online learning settings']"
2210.13055,cs.CL,2022-10-24 09:20:45,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2210.06566,cs.CL,2022-10-12 20:08:45,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Information extraction']"
2210.03183,cs.CL,2022-10-06 19:51:31,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2210.04231,cs.RO,2022-10-09 11:30:42,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Planning for deterministic actions']"
2210.12971,cs.CV,2022-10-24 06:39:32,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Shape representations']"
2211.04067,cs.RO,2022-11-08 07:56:32,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Semantic networks']"
2211.10950,cs.CV,2022-11-20 11:22:24,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning latent representations', 'Deep belief networks']"
2211.16316,cs.LG,2022-11-29 15:56:43,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning settings', 'Learning from demonstrations']"
2211.04331,cs.CV,2022-11-08 15:48:44,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Activity recognition and understanding']"
2211.15566,cs.AI,2022-11-28 17:21:41,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Spatial and physical reasoning']"
2211.04362,cs.LG,2022-11-08 16:33:36,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2211.11183,cs.LG,2022-11-21 05:00:56,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Causal reasoning and diagnostics']"
2212.00178,cs.CL,2022-11-30 23:47:49,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2211.09041,cs.CV,2022-11-16 16:58:04,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning latent representations', 'Deep belief networks']"
2211.07387,cs.LG,2022-11-14 14:13:02,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning settings', 'Online learning settings']"
2211.13720,cs.RO,2022-11-24 17:16:01,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Robotic planning']"
2211.11312,cs.CV,2022-11-21 09:51:28,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2211.02043,cs.CV,2022-11-03 17:57:10,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Hierarchical representations']"
2211.03003,cs.CV,2022-11-06 01:29:22,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2211.03151,cs.CV,2022-11-06 15:26:32,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Structured outputs']"
2211.13801,cs.NE,2022-11-24 21:10:15,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Classification and regression trees']"
2211.00310,cs.LG,2022-11-01 07:30:53,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2211.12030,cs.CV,2022-11-22 06:05:17,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2211.01778,cs.CV,2022-11-03 13:04:15,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2211.14320,cs.CL,2022-11-24 17:05:16,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Speech recognition']"
2211.09469,cs.CV,2022-11-17 11:27:15,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Causal reasoning and diagnostics']"
2211.02047,cs.RO,2022-11-03 17:58:50,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Planning with abstraction and generalization']"
2211.02650,cs.LG,2022-11-03 15:17:43,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2211.09245,cs.RO,2022-11-16 22:23:02,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Motion path planning']"
2211.12111,cs.RO,2022-11-22 09:26:54,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Computational control theory']"
2212.00621,cs.CV,2022-12-01 16:15:54,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Scene understanding']"
2301.00184,cs.CV,2022-12-31 11:50:32,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2212.00787,cs.CV,2022-12-01 18:59:26,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Hierarchical representations']"
2212.09613,cs.RO,2022-12-19 16:51:30,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Computational control theory']"
2212.07802,cs.LG,2022-12-15 13:15:45,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2212.06300,cs.CV,2022-12-13 00:46:26,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Image and video acquisition', 'Motion capture']"
2212.13253,cs.CV,2022-12-26 18:45:25,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Scene understanding']"
2212.09478,cs.CV,2022-12-19 14:11:52,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Visual content-based indexing and retrieval']"
2212.04745,cs.CV,2022-12-09 09:45:43,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Vision for robotics']"
2212.07876,cs.LG,2022-12-15 14:49:01,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Classification and regression trees']"
2212.12631,cs.LG,2022-12-24 01:56:02,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2212.08744,cs.LG,2022-12-16 22:48:37,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2212.05638,cs.CV,2022-12-12 00:31:08,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2212.04675,cs.CV,2022-12-09 05:48:58,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2212.05740,cs.CL,2022-12-12 07:37:45,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing']"
2212.07634,cs.CL,2022-12-15 06:52:31,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2212.11771,cs.LG,2022-12-22 15:06:24,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning in probabilistic graphical models', 'Maximum likelihood modeling']"
2212.01426,cs.CV,2022-12-02 20:16:16,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning latent representations', 'Deep belief networks']"
2212.04884,cs.CV,2022-12-09 14:38:09,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2212.04966,cs.LG,2022-12-09 16:27:03,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Logic programming and answer set programming']"
2212.00836,cs.CV,2022-12-01 19:45:09,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2212.09968,cs.CL,2022-12-20 02:47:37,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2212.02774,cs.CV,2022-12-06 05:52:31,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Visual content-based indexing and retrieval']"
2212.12801,cs.CL,2022-12-24 18:49:03,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2212.14107,cs.CV,2022-12-28 22:08:42,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning latent representations', 'Deep belief networks']"
2301.12376,cs.CL,2023-01-29 06:41:55,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2301.13395,cs.LG,2023-01-31 04:03:28,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Factorization methods', 'Non-negative matrix factorization']"
2301.10670,cs.CV,2023-01-25 16:20:01,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Information extraction']"
2301.09460,cs.CV,2023-01-23 14:36:38,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2301.10431,cs.CV,2023-01-25 06:54:04,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Hierarchical representations']"
2301.06324,cs.CV,2023-01-16 09:29:29,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2301.07405,cs.CV,2023-01-18 10:00:59,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Scene understanding']"
2301.12868,cs.CL,2023-01-30 13:21:00,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2301.02240,cs.CV,2023-01-05 18:59:52,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2301.12855,cs.CL,2023-01-30 13:05:48,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Information extraction']"
2301.10186,cs.CL,2023-01-24 17:53:21,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2301.03393,cs.CV,2023-01-06 01:14:56,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Image segmentation']"
2301.02836,cs.CV,2023-01-07 12:18:08,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning in probabilistic graphical models', 'Maximum entropy modeling']"
2302.00036,cs.LG,2023-01-31 19:11:17,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Computational control theory']"
2301.12257,cs.CV,2023-01-28 17:30:44,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2301.10536,cs.LG,2023-01-25 12:02:12,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Probabilistic reasoning']"
2301.11773,cs.LG,2023-01-27 15:16:06,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2301.11687,cs.LG,2023-01-27 12:53:53,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning in probabilistic graphical models', 'Maximum likelihood modeling']"
